Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
072,087,072,061,Puerto Rico,Loíza Municipio,33285,86,31025,537,2097,518,1107,363,990,361,140,96,23,26,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,11,18
072,089,072,061,Puerto Rico,Luquillo Municipio,20403,66,17982,486,2028,442,847,311,1181,377,340,190,53,52,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,13,22
072,097,072,061,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,16,25
072,101,072,061,Puerto Rico,Morovis Municipio,32188,161,30890,539,1101,485,541,360,560,307,197,192,,,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,14,25
072,107,072,061,Puerto Rico,Orocovis Municipio,24587,85,22631,458,1632,383,1244,349,388,188,272,169,52,83,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,78,119
072,113,072,061,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,28,32
072,123,072,061,Puerto Rico,Salinas Municipio,31892,79,29486,546,1925,457,1505,403,420,254,471,235,10,15,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,7,11
072,127,072,061,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,1275,306
072,129,072,061,Puerto Rico,San Lorenzo Municipio,43865,158,40712,625,2883,581,1780,503,1103,294,254,167,16,17,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,201,192
072,135,072,061,Puerto Rico,Toa Alta Municipio,78628,215,75384,876,3042,802,1191,460,1851,692,174,119,28,23,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,41,63
072,137,072,061,Puerto Rico,Toa Baja Municipio,93804,223,87046,890,6162,856,3287,697,2875,595,560,264,36,55,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,272,151
072,139,072,061,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,147,90
072,143,072,061,Puerto Rico,Vega Alta Municipio,39049,131,37280,405,1582,398,368,153,1214,362,175,105,12,18,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,15,26
072,149,072,061,Puerto Rico,Villalba Municipio,29703,125,27057,682,2141,618,1569,535,572,290,505,298,,,Puerto Rico,Guaynabo Municipio,100083,1010,93765,1073,6318,778,2522,493,3796,688,16,24
072,005,072,063,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,20,34
072,009,072,063,Puerto Rico,Aibonito Municipio,26722,122,25422,369,1170,333,889,302,281,174,130,112,,,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,17,25
072,021,072,063,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,36,37
072,025,072,063,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,190,159
072,033,072,063,Puerto Rico,Cataño Municipio,26352,85,24448,446,1838,440,1065,407,773,270,58,51,8,12,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,63,99
072,035,072,063,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,10,18
072,037,072,063,Puerto Rico,Ceiba Municipio,17658,80,15811,609,1458,578,990,501,468,220,292,188,97,104,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,40,62
072,069,072,063,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,139,161
072,077,072,063,Puerto Rico,Juncos Municipio,40166,163,38075,623,1727,487,1233,425,494,272,364,314,,,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,56,62
072,097,072,063,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,24,37
072,127,072,063,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,224,178
072,129,072,063,Puerto Rico,San Lorenzo Municipio,43865,158,40712,625,2883,581,1780,503,1103,294,254,167,16,17,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,29,37
072,133,072,063,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,1,127
072,139,072,063,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,45,70
072,151,072,063,Puerto Rico,Yabucoa Municipio,40015,161,37370,532,2183,477,1366,386,817,341,462,209,,,Puerto Rico,Gurabo Municipio,41816,498,39511,633,2305,548,1378,505,927,324,33,53
072,013,072,065,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,405,207
072,027,072,065,Puerto Rico,Camuy Municipio,39022,118,37379,452,1442,489,790,262,652,378,195,239,6,9,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,135,155
072,031,072,065,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,28,35
072,061,072,065,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,17,28
072,073,072,065,Puerto Rico,Jayuya Municipio,18129,99,16665,455,1318,431,985,351,333,234,146,135,,,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,58,88
072,081,072,065,Puerto Rico,Lares Municipio,37356,112,34672,647,2423,620,1887,514,536,279,250,213,11,18,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,48,79
072,097,072,065,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,68,61
072,113,072,065,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,10,16
072,127,072,065,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,76,65
072,141,072,065,Puerto Rico,Utuado Municipio,34106,146,31326,515,2461,513,2163,498,298,125,319,133,,,Puerto Rico,Hatillo Municipio,42523,471,40315,590,2208,515,1349,450,859,294,14,23
072,021,072,067,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,19,30
072,023,072,067,Puerto Rico,Cabo Rojo Municipio,52531,127,48666,734,3240,621,2264,586,976,297,448,198,177,143,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,157,142
072,053,072,067,Puerto Rico,Fajardo Municipio,41745,115,35693,974,5405,856,3402,599,2003,587,582,298,65,104,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,50,65
072,079,072,067,Puerto Rico,Lajas Municipio,27515,112,25979,414,1294,367,1145,354,149,91,242,204,,,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,11,18
072,097,072,067,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,229,158
072,113,072,067,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,29,28
072,121,072,067,Puerto Rico,Sabana Grande Municipio,27317,83,25828,489,1399,475,1049,431,350,150,90,65,,,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,83,86
072,125,072,067,Puerto Rico,San Germán Municipio,37208,145,34249,580,2540,567,1850,546,690,241,350,182,69,66,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,75,89
072,127,072,067,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Hormigueros Municipio,17338,396,16040,387,1298,372,607,267,691,251,38,36
072,005,072,069,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,33,54
072,021,072,069,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,147,107
072,025,072,069,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,15,24
072,029,072,069,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,47,72
072,037,072,069,Puerto Rico,Ceiba Municipio,17658,80,15811,609,1458,578,990,501,468,220,292,188,97,104,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,13,20
072,041,072,069,Puerto Rico,Cidra Municipio,47371,172,42528,843,4251,827,2671,604,1580,496,580,249,12,20,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,16,25
072,049,072,069,Puerto Rico,Culebra Municipio,2093,15,1959,74,113,67,72,61,41,35,18,17,3,5,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,11,13
072,053,072,069,Puerto Rico,Fajardo Municipio,41745,115,35693,974,5405,856,3402,599,2003,587,582,298,65,104,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,14,23
072,061,072,069,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,28,30
072,063,072,069,Puerto Rico,Gurabo Municipio,42247,166,39511,633,2477,575,1378,505,1099,350,259,133,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,25,39
072,077,072,069,Puerto Rico,Juncos Municipio,40166,163,38075,623,1727,487,1233,425,494,272,364,314,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,10,15
072,085,072,069,Puerto Rico,Las Piedras Municipio,38681,151,34607,689,3766,661,2125,593,1641,522,308,180,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,590,346
072,091,072,069,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,9,14
072,097,072,069,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,44,51
072,103,072,069,Puerto Rico,Naguabo Municipio,23946,100,22266,473,1317,396,670,273,647,278,363,220,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,156,149
072,105,072,069,Puerto Rico,Naranjito Municipio,29387,155,28957,235,271,132,157,100,114,84,136,131,23,25,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,13,20
072,113,072,069,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,6,10
072,127,072,069,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,134,89
072,129,072,069,Puerto Rico,San Lorenzo Municipio,43865,158,40712,625,2883,581,1780,503,1103,294,254,167,16,17,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,30,40
072,133,072,069,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,92,147
072,139,072,069,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,38,47
072,147,072,069,Puerto Rico,Vieques Municipio,9132,47,8881,142,233,129,197,135,36,37,11,17,7,12,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,18,27
072,149,072,069,Puerto Rico,Villalba Municipio,29703,125,27057,682,2141,618,1569,535,572,290,505,298,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,8,12
072,151,072,069,Puerto Rico,Yabucoa Municipio,40015,161,37370,532,2183,477,1366,386,817,341,462,209,,,Puerto Rico,Humacao Municipio,59458,727,55358,749,4100,734,2360,515,1740,509,243,197
072,005,072,071,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,213,163
072,011,072,071,Puerto Rico,Añasco Municipio,29791,118,27983,540,1637,464,1294,440,343,148,144,113,27,31,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,13,20
072,013,072,071,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,248,234
072,021,072,071,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,11,17
072,029,072,071,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,48,78
072,065,072,071,Puerto Rico,Hatillo Municipio,42417,195,40315,590,1959,580,1349,450,610,314,143,108,,,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,41,66
072,083,072,071,Puerto Rico,Las Marías Municipio,11989,50,11004,271,942,249,461,209,481,213,34,38,9,14,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,53,70
072,099,072,071,Puerto Rico,Moca Municipio,43739,183,40092,771,3072,774,2009,708,1063,414,541,353,34,52,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,10,17
072,113,072,071,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,5,10
072,115,072,071,Puerto Rico,Quebradillas Municipio,27583,141,26635,491,805,393,583,336,222,149,143,136,,,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,8,13
072,127,072,071,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,22,37
072,131,072,071,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,33,40
072,135,072,071,Puerto Rico,Toa Alta Municipio,78628,215,75384,876,3042,802,1191,460,1851,692,174,119,28,23,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,27,57
072,143,072,071,Puerto Rico,Vega Alta Municipio,39049,131,37280,405,1582,398,368,153,1214,362,175,105,12,18,Puerto Rico,Isabela Municipio,46951,485,44836,556,2115,550,1368,472,747,298,15,25
072,005,072,073,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,27,32
072,013,072,073,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,44,35
072,021,072,073,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,18,29
072,031,072,073,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,19,31
072,035,072,073,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,20,33
072,039,072,073,Puerto Rico,Ciales Municipio,20361,94,19153,337,1054,302,860,301,194,90,143,95,11,18,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,7,10
072,113,072,073,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Jayuya Municipio,17821,288,16665,455,1156,372,985,351,171,85,36,36
072,019,072,075,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,23,37
072,021,072,075,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,12,15
072,041,072,075,Puerto Rico,Cidra Municipio,47371,172,42528,843,4251,827,2671,604,1580,496,580,249,12,20,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,48,77
072,043,072,075,Puerto Rico,Coamo Municipio,38984,143,36660,494,2056,492,1615,457,441,247,249,167,19,22,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,16,25
072,061,072,075,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,23,35
072,077,072,075,Puerto Rico,Juncos Municipio,40166,163,38075,623,1727,487,1233,425,494,272,364,314,,,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,20,30
072,079,072,075,Puerto Rico,Lajas Municipio,27515,112,25979,414,1294,367,1145,354,149,91,242,204,,,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,26,42
072,097,072,075,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,19,21
072,111,072,075,Puerto Rico,Peñuelas Municipio,28961,99,27135,544,1741,545,1351,453,390,302,79,82,6,11,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,102,162
072,113,072,075,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,521,244
072,127,072,075,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Juana Díaz Municipio,52596,524,50101,490,2495,538,1476,369,1019,380,46,45
